id_queja,id_toma,categoria,descripcion,canal,prioridad,fecha_reporte,descripcion_limpia,largo_texto,categoria_modelo
Q46C070248F,T44E572D176,baja_presion,"BAJA PRESIÓN EN ALLENDE, APENAS LLENA UNA CUBETA EN DIEZ MINUTOS.",whatsapp,normal,2024-09-08 06:02:00,"baja presión en allende, apenas llena una cubeta en diez minutos.",65,baja_presion
Q8C12AEF327,T2FB8838715,sin_agua,Tercer día sin agua. Necesitamos saber cuándo se restablece.,whatsapp,alta,2024-09-06 04:06:00,tercer día sin agua. necesitamos saber cuándo se restablece.,60,sin_agua
QF84F6345DE,T680C591820,fuga_calle,Fuga en la banqueta de Guerrero. El agua no para y huele mal.,portal,baja,2026-08-09 16:29:00,fuga en la banqueta de guerrero. el agua no para y huele mal.,61,fuga_calle
QBD2C03F8BA,TE1CE4D9E5A,sin_agua,"  Sin  abasto  en toda la calle Matamoros, nadie tiene agua.",presencial,baja,2024-10-09 18:55:00,"sin abasto en toda la calle matamoros, nadie tiene agua.",56,sin_agua
Q18C10B3FB2,T580C1D0E5A,fuga_calle,"Reporto fuga en la vialidad de Guerrero, el agua corre hacia la esquina.",presencial,alta,2026-06-02 19:52:00,"reporto fuga en la vialidad de guerrero, el agua corre hacia la esquina.",72,fuga_calle
Q3FD757256F,T81E3CAC404,drenaje,Se regresa el agua del drenaje hacia mi patio desde hace varios días.,presencial,normal,2025-07-12 17:39:00,se regresa el agua del drenaje hacia mi patio desde hace varios días.,69,drenaje
QE7749B8FB8,T95A557D58C,baja_presion,"El agua llega con muy poca presión, no sube al tinaco.",telefono,baja,2026-06-20 12:55:00,"el agua llega con muy poca presión, no sube al tinaco.",54,baja_presion
Q121C54A2CB,TF9F158A927,facturacion,"El recibo trae un consumo que no corresponde, somos pocos en casa.",portal,normal,2026-07-18 16:21:00,"el recibo trae un consumo que no corresponde, somos pocos en casa.",66,facturacion
QF7E85E206A,T2F89E8ED6F,drenaje,Se regresa el agua del drenaje hacia mi patio desde desde el lunes.,whatsapp,alta,2025-08-22 04:26:00,se regresa el agua del drenaje hacia mi patio desde desde el lunes.,67,drenaje
QB36209D8F5,T363192FB18,medidor,El medidor marca consumos altísimos y somos dos personas.,whatsapp,baja,2025-12-26 21:02:00,el medidor marca consumos altísimos y somos dos personas.,57,medidor
Q74378188D3,TF5AB4BC37D,medidor,"  Mi  medidor  está roto, el cristal quebrado y no se lee.",portal,normal,2026-08-22 18:47:00,"mi medidor está roto, el cristal quebrado y no se lee.",54,medidor
Q11F7B25481,T3DB8E8C91B,sin_agua,"No llega agua a mi domicilio desde hace varios días, los vecinos igual.",telefono,normal,2024-12-30 02:28:00,"no llega agua a mi domicilio desde hace varios días, los vecinos igual.",71,sin_agua
Q5629329CBF,TC2B54F643A,calidad_agua,"Huele a cloro muy fuerte y sabe raro, no nos atrevemos a tomarla.",whatsapp,alta,2025-05-17 02:50:00,"huele a cloro muy fuerte y sabe raro, no nos atrevemos a tomarla.",65,calidad_agua
QF9E333AA0B,T771EC6B537,fuga_toma,  Hay  humedad  y agua acumulada junto al medidor de mi casa.,presencial,normal,2025-01-03 18:00:00,hay humedad y agua acumulada junto al medidor de mi casa.,57,fuga_toma
QB49ED302FE,T595C48877B,facturacion,Me están cobrando un periodo que ya había pagado en ventanilla.,portal,alta,2026-05-27 06:46:00,me están cobrando un periodo que ya había pagado en ventanilla.,63,facturacion
QB5F564D80C,TAB67F85714,drenaje,Se regresa el agua del drenaje hacia mi patio desde el fin de semana.,telefono,normal,2024-04-08 11:13:00,se regresa el agua del drenaje hacia mi patio desde el fin de semana.,69,drenaje
Q50A95F7F34,T5825BB17FC,facturacion,Pagué en línea y el recibo sigue apareciendo como pendiente.,telefono,normal,2024-10-30 08:58:00,pagué en línea y el recibo sigue apareciendo como pendiente.,60,facturacion
QE42BCBC277,TAD97E4B580,fuga_toma,Creo que tengo una fuga: cerré todo y el medidor sigue girando.,presencial,normal,2024-10-20 19:36:00,creo que tengo una fuga: cerré todo y el medidor sigue girando.,63,fuga_toma
Q55455B1A40,T6230F0F81A,fuga_toma,Me sale agua por la toma de mi domicilio aunque tenga todo cerrado.,telefono,normal,2024-03-30 13:14:00,me sale agua por la toma de mi domicilio aunque tenga todo cerrado.,67,fuga_toma
Q2C094774B5,T6492EC951E,calidad_agua,El agua sale turbia y con tierra desde la semana pasada.,telefono,normal,2024-12-29 02:00:00,el agua sale turbia y con tierra desde la semana pasada.,56,calidad_agua
Q64A1244597,T0FA07C2AE6,fuga_calle,"Tiene el fin de semana brotando agua del pavimento en Morelos, ya se hizo un charco grande.",portal,normal,2024-06-26 11:15:00,"tiene el fin de semana brotando agua del pavimento en morelos, ya se hizo un charco grande.",91,fuga_calle
Q92A9608864,TE5AE06739E,baja_presion,"Baja presión en Guerrero, apenas llena una cubeta en diez minutos.",presencial,normal,2024-11-25 22:06:00,"baja presión en guerrero, apenas llena una cubeta en diez minutos.",66,baja_presion
Q194410770D,T6A6F416B64,baja_presion,"No alcanza presión para el calentador, el agua llega sin fuerza.",presencial,normal,2026-06-14 00:51:00,"no alcanza presión para el calentador, el agua llega sin fuerza.",64,baja_presion
Q8F971BED25,T660F58D22C,fuga_calle,"Reporto fuga en la vialidad de Zaragoza, el agua corre hacia la esquina.",whatsapp,alta,2024-03-24 04:17:00,"reporto fuga en la vialidad de zaragoza, el agua corre hacia la esquina.",72,fuga_calle
Q35E33FC98E,TF2D53B5266,sin_agua,Llevamos hace dos semanas sin servicio de agua en la privada.,presencial,baja,2024-07-16 05:23:00,llevamos hace dos semanas sin servicio de agua en la privada.,61,sin_agua
Q266A964FE1,T203C71CAC2,atencion,Reporté hace hace tres días y todavía no viene nadie a revisar.,portal,normal,2024-09-28 21:37:00,reporté hace hace tres días y todavía no viene nadie a revisar.,63,atencion
Q6C69AA4FE7,T3C23C0A42C,fuga_toma,La llave de banqueta gotea sin parar desde hace varios días.,whatsapp,normal,2025-08-05 03:50:00,la llave de banqueta gotea sin parar desde hace varios días.,60,fuga_toma
QB0D6AA5320,T0A7DFC3903,baja_presion,"El agua llega con muy poca presión, no sube al tinaco.",whatsapp,baja,2025-05-28 11:12:00,"el agua llega con muy poca presión, no sube al tinaco.",54,baja_presion
Q5C7254B36B,TE13FCEC631,drenaje,El drenaje de Morelos está desbordado y huele muy mal.,whatsapp,alta,2025-01-27 15:35:00,el drenaje de morelos está desbordado y huele muy mal.,54,drenaje
QCD3E900927,T0A0805FB46,fuga_calle,"Reporto fuga en la vialidad de Allende, el agua corre hacia la esquina.",whatsapp,urgente,2026-05-18 23:50:00,"reporto fuga en la vialidad de allende, el agua corre hacia la esquina.",71,fuga_calle
Q767BE18D3E,T66B24DDB8C,sin_agua,"Sin abasto en toda la calle Reforma, nadie tiene agua.",telefono,normal,2026-08-26 14:21:00,"sin abasto en toda la calle reforma, nadie tiene agua.",54,sin_agua
Q51E434EEE5,T0201C8273D,baja_presion,"Desde desde el lunes el chorro sale débil, sobre todo en la mañana.",telefono,normal,2026-06-06 19:53:00,"desde desde el lunes el chorro sale débil, sobre todo en la mañana.",67,baja_presion
Q6A65BEEAEC,T580C1D0E5A,fuga_toma,Hay humedad y agua acumulada junto al medidor de mi casa.,portal,baja,2024-03-23 18:49:00,hay humedad y agua acumulada junto al medidor de mi casa.,57,fuga_toma
Q37998916FE,T5C97BD73CE,fuga_calle,"Hay agua saliendo en la calle Guerrero desde hace tres días, se está tirando toda.",presencial,alta,2026-02-15 06:41:00,"hay agua saliendo en la calle guerrero desde hace tres días, se está tirando toda.",82,fuga_calle
Q045FF04578,T31A37C291B,baja_presion,"No alcanza presión para el calentador, el agua llega sin fuerza.",telefono,urgente,2024-04-08 05:02:00,"no alcanza presión para el calentador, el agua llega sin fuerza.",64,baja_presion
Q2D2B683029,T1E40F3A239,atencion,Llamé varias veces y no contestan el teléfono de atención.,whatsapp,baja,2024-10-14 00:12:00,llamé varias veces y no contestan el teléfono de atención.,58,atencion
Q9B617A78A8,TEDB2598366,fuga_calle,"Reporto fuga en la vialidad de Independencia, el agua corre hacia la esquina.",whatsapp,normal,2026-04-09 11:47:00,"reporto fuga en la vialidad de independencia, el agua corre hacia la esquina.",77,fuga_calle
Q0F91C25C8A,TC5E185C6E8,calidad_agua,"El agua trae sedimento, se ve el fondo del vaso sucio.",telefono,alta,2025-04-19 06:41:00,"el agua trae sedimento, se ve el fondo del vaso sucio.",54,calidad_agua
Q122813B484,T5825BB17FC,fuga_calle,Fuga en la banqueta de Guerrero. El agua no para y huele mal.,telefono,normal,2025-03-02 14:05:00,fuga en la banqueta de guerrero. el agua no para y huele mal.,61,fuga_calle
Q3D870B09A4,T9C5C1B51E6,sin_agua,"Sin abasto en toda la calle Hidalgo, nadie tiene agua.",portal,normal,2024-09-09 18:02:00,"sin abasto en toda la calle hidalgo, nadie tiene agua.",54,sin_agua
Q02D706EE7F,T99F86EAA03,sin_agua,Llevamos desde el lunes sin servicio de agua en la privada.,portal,normal,2025-11-10 10:59:00,llevamos desde el lunes sin servicio de agua en la privada.,59,sin_agua
Q04C57556CA,TE9E2B18053,baja_presion,"Baja presión en Independencia, apenas llena una cubeta en diez minutos.",whatsapp,normal,2024-05-08 05:55:00,"baja presión en independencia, apenas llena una cubeta en diez minutos.",71,baja_presion
Q36B50C8037,T997FBB56CB,atencion,REPORTÉ HACE HACE DOS SEMANAS Y TODAVÍA NO VIENE NADIE A REVISAR.,telefono,normal,2025-10-24 02:13:00,reporté hace hace dos semanas y todavía no viene nadie a revisar.,65,atencion
QBF1F5838B2,T2FB8838715,calidad_agua,"El agua trae sedimento, se ve el fondo del vaso sucio.",telefono,alta,2026-05-18 04:26:00,"el agua trae sedimento, se ve el fondo del vaso sucio.",54,calidad_agua
QAE85D031BF,T0E8259349E,fuga_toma,Creo que tengo una fuga: cerré todo y el medidor sigue girando.,telefono,normal,2024-07-20 17:03:00,creo que tengo una fuga: cerré todo y el medidor sigue girando.,63,fuga_toma
QC8682C389F,TBF5EF4019A,baja_presion,"Desde el fin de semana el chorro sale débil, sobre todo en la mañana.",presencial,normal,2025-08-17 17:18:00,"desde el fin de semana el chorro sale débil, sobre todo en la mañana.",69,baja_presion
QB8D2E96841,T0A7DFC3903,calidad_agua,"El agua trae sedimento, se ve el fondo del vaso sucio.",whatsapp,alta,2024-09-25 19:30:00,"el agua trae sedimento, se ve el fondo del vaso sucio.",54,calidad_agua
QD92244EC7A,T3104E606FB,fuga_toma,Creo que tengo una fuga: cerré todo y el medidor sigue girando.,presencial,alta,2025-01-18 17:25:00,creo que tengo una fuga: cerré todo y el medidor sigue girando.,63,fuga_toma
Q41557572A1,T5446AB5D4F,calidad_agua,  El  agua  sale turbia y con tierra desde el fin de semana.,presencial,normal,2026-02-21 13:23:00,el agua sale turbia y con tierra desde el fin de semana.,56,calidad_agua
QE3D977BD88,T6BE1C12D07,atencion,  Llamé  varias  veces y no contestan el teléfono de atención.,whatsapp,normal,2025-06-07 14:05:00,llamé varias veces y no contestan el teléfono de atención.,58,atencion
Q7DD4B79631,TF6199DECCB,fuga_calle,"Tiene la semana pasada brotando agua del pavimento en 5 de Mayo, ya se hizo un charco grande.",portal,normal,2025-10-24 01:13:00,"tiene la semana pasada brotando agua del pavimento en 5 de mayo, ya se hizo un charco grande.",93,fuga_calle
Q0555685151,T62A907AFA1,sin_agua,Llevamos ayer sin servicio de agua en la privada.,telefono,baja,2026-05-01 22:46:00,llevamos ayer sin servicio de agua en la privada.,49,sin_agua
QB62596939E,T629B85F6AE,drenaje,Hay aguas negras saliendo de la coladera de la esquina.,whatsapp,normal,2024-08-08 09:24:00,hay aguas negras saliendo de la coladera de la esquina.,55,drenaje
QEACF822C0E,TF9F158A927,fuga_toma,  Creo  que  tengo una fuga: cerré todo y el medidor sigue girando.,portal,normal,2024-04-28 08:51:00,creo que tengo una fuga: cerré todo y el medidor sigue girando.,63,fuga_toma
Q9A5E17B19A,TEAD9E81003,fuga_toma,Creo que tengo una fuga: cerré todo y el medidor sigue girando.,presencial,alta,2025-06-01 07:49:00,creo que tengo una fuga: cerré todo y el medidor sigue girando.,63,fuga_toma
Q58B4193CAF,TD93E7F3525,medidor,"Se llevaron el medidor de mi toma, ya no está en la caja.",telefono,normal,2024-09-29 14:59:00,"se llevaron el medidor de mi toma, ya no está en la caja.",57,medidor
QD74A823C35,T5C22EC11B8,calidad_agua,"Huele a cloro muy fuerte y sabe raro, no nos atrevemos a tomarla.",portal,normal,2024-07-06 20:53:00,"huele a cloro muy fuerte y sabe raro, no nos atrevemos a tomarla.",65,calidad_agua
QC375078215,TC653350390,atencion,Mal trato del personal al preguntar por mi aclaración.,portal,alta,2026-04-07 20:31:00,mal trato del personal al preguntar por mi aclaración.,54,atencion
Q3ADFC0C24A,T92ED6C6BBC,facturacion,Mi recibo llegó con un cobro mucho más alto de lo normal.,presencial,normal,2024-09-16 04:20:00,mi recibo llegó con un cobro mucho más alto de lo normal.,57,facturacion
QA8A5A575DA,TE9E2B18053,sin_agua,"No llega agua a mi domicilio desde hace varios días, los vecinos igual.",whatsapp,urgente,2025-01-19 01:05:00,"no llega agua a mi domicilio desde hace varios días, los vecinos igual.",71,sin_agua
Q08068C5C4E,TBFDD3649BD,baja_presion,"No alcanza presión para el calentador, el agua llega sin fuerza.",portal,normal,2024-06-06 05:25:00,"no alcanza presión para el calentador, el agua llega sin fuerza.",64,baja_presion
Q908DFD01E9,TEA687BEEC8,sin_agua,TERCER DÍA SIN AGUA. NECESITAMOS SABER CUÁNDO SE RESTABLECE.,telefono,urgente,2024-05-10 12:00:00,tercer día sin agua. necesitamos saber cuándo se restablece.,60,sin_agua
Q9AD23CC3D2,TF357DF2C85,fuga_calle,"Hay agua saliendo en la calle Matamoros desde hace tres días, se está tirando toda.",portal,normal,2024-06-12 13:05:00,"hay agua saliendo en la calle matamoros desde hace tres días, se está tirando toda.",83,fuga_calle
Q46E5ADD449,TA014F1FF15,baja_presion,"El agua llega con muy poca presión, no sube al tinaco.",presencial,normal,2025-04-28 08:32:00,"el agua llega con muy poca presión, no sube al tinaco.",54,baja_presion
Q7B2F1143BB,T6A6F416B64,fuga_calle,"Hay agua saliendo en la calle 5 de Mayo desde la semana pasada, se está tirando toda.",telefono,normal,2025-07-15 23:48:00,"hay agua saliendo en la calle 5 de mayo desde la semana pasada, se está tirando toda.",85,fuga_calle
Q4596EBDFAE,T188F8436EB,drenaje,"  Registro  de  alcantarillado tapado en Morelos, escurre a la calle.",whatsapp,normal,2026-02-12 12:45:00,"registro de alcantarillado tapado en morelos, escurre a la calle.",65,drenaje
Q3DC1329657,T7DC59256DC,sin_agua,"No llega agua a mi domicilio desde hace tres días, los vecinos igual.",telefono,normal,2024-04-23 12:10:00,"no llega agua a mi domicilio desde hace tres días, los vecinos igual.",69,sin_agua
Q9E56E4DBEA,T0F4A3A74ED,facturacion,Me están cobrando un periodo que ya había pagado en ventanilla.,whatsapp,normal,2024-11-26 21:04:00,me están cobrando un periodo que ya había pagado en ventanilla.,63,facturacion
QB8723D13FA,T8AB7B992DC,sin_agua,"  Sin  abasto  en toda la calle Hidalgo, nadie tiene agua.",telefono,normal,2026-05-30 05:51:00,"sin abasto en toda la calle hidalgo, nadie tiene agua.",54,sin_agua
Q6FDF5EA312,T1D1C3809AD,fuga_calle,Fuga en la banqueta de Reforma. El agua no para y huele mal.,portal,alta,2026-07-11 19:52:00,fuga en la banqueta de reforma. el agua no para y huele mal.,60,fuga_calle
QB666DF1A45,T8237A9AE83,atencion,Mal trato del personal al preguntar por mi aclaración.,presencial,baja,2026-07-30 21:40:00,mal trato del personal al preguntar por mi aclaración.,54,atencion
QF645346B1E,TC44518846F,atencion,Fui a ventanilla y nadie me supo dar información de mi trámite.,telefono,alta,2026-01-14 07:38:00,fui a ventanilla y nadie me supo dar información de mi trámite.,63,atencion
Q05A9D2585E,T9F72B39B89,baja_presion,"  Desde  hace  dos semanas el chorro sale débil, sobre todo en la mañana.",whatsapp,alta,2026-03-03 05:14:00,"desde hace dos semanas el chorro sale débil, sobre todo en la mañana.",69,baja_presion
QB0E4E3EE5D,T0E868A3F47,atencion,Llamé varias veces y no contestan el teléfono de atención.,telefono,normal,2024-03-06 07:01:00,llamé varias veces y no contestan el teléfono de atención.,58,atencion
Q34B8A6BEB1,T61903D0C08,medidor,"  Se  llevaron  el medidor de mi toma, ya no está en la caja.",presencial,normal,2024-01-31 23:25:00,"se llevaron el medidor de mi toma, ya no está en la caja.",57,medidor
Q72B1FD4AFC,T0A0805FB46,baja_presion,"No alcanza presión para el calentador, el agua llega sin fuerza.",portal,alta,2024-07-09 12:18:00,"no alcanza presión para el calentador, el agua llega sin fuerza.",64,baja_presion
Q1A0BDFCC21,TAB633F4546,drenaje,El drenaje de Reforma está desbordado y huele muy mal.,portal,normal,2025-02-04 16:48:00,el drenaje de reforma está desbordado y huele muy mal.,54,drenaje
Q030F491FD5,TCCA2F0E6D1,fuga_calle,FUGA EN LA BANQUETA DE MORELOS. EL AGUA NO PARA Y HUELE MAL.,portal,normal,2025-02-27 15:58:00,fuga en la banqueta de morelos. el agua no para y huele mal.,60,fuga_calle
Q9EC8CEBF3D,TCE4FA87780,calidad_agua,"Huele a cloro muy fuerte y sabe raro, no nos atrevemos a tomarla.",presencial,alta,2024-11-25 22:57:00,"huele a cloro muy fuerte y sabe raro, no nos atrevemos a tomarla.",65,calidad_agua
QCC7B143BE7,T6DD01C39D7,facturacion,"El recibo trae un consumo que no corresponde, somos pocos en casa.",telefono,alta,2026-05-26 10:10:00,"el recibo trae un consumo que no corresponde, somos pocos en casa.",66,facturacion
Q82B2708544,T4D40D256FE,baja_presion,"Desde hace varios días el chorro sale débil, sobre todo en la mañana.",portal,normal,2025-12-22 20:35:00,"desde hace varios días el chorro sale débil, sobre todo en la mañana.",69,baja_presion
Q2D5A2D121A,TAE4991C39A,fuga_toma,La llave de banqueta gotea sin parar desde desde el lunes.,presencial,normal,2025-02-28 03:37:00,la llave de banqueta gotea sin parar desde desde el lunes.,58,fuga_toma
Q3D9BD5C989,TDE3B85E449,medidor,"Se llevaron el medidor de mi toma, ya no está en la caja.",whatsapp,normal,2024-12-12 15:25:00,"se llevaron el medidor de mi toma, ya no está en la caja.",57,medidor
Q812255A23C,T1A8F7C05C9,fuga_calle,  Fuga  en  la banqueta de Hidalgo. El agua no para y huele mal.,portal,normal,2024-02-14 09:08:00,fuga en la banqueta de hidalgo. el agua no para y huele mal.,60,fuga_calle
Q9489947E63,TA54FDBC969,fuga_calle,"Hay agua saliendo en la calle Zaragoza desde hace dos semanas, se está tirando toda.",portal,alta,2024-07-30 20:52:00,"hay agua saliendo en la calle zaragoza desde hace dos semanas, se está tirando toda.",84,fuga_calle
Q6F1990528B,T6191B8FD69,fuga_toma,Me sale agua por la toma de mi domicilio aunque tenga todo cerrado.,telefono,normal,2026-05-22 22:42:00,me sale agua por la toma de mi domicilio aunque tenga todo cerrado.,67,fuga_toma
